s n m tiempo
3 86 44 216.90000000
3 86 45 301.20000000
3 86 46 336.30000000
3 86 47 285.70000000
3 86 48 287.40000000
3 86 49 240.20000000
3 86 50 358.20000000
3 86 51 332.20000000
3 86 52 261.80000000
3 86 53 253.10000000
3 86 54 259.50000000
3 86 55 273.30000000
3 86 56 345.60000000
3 86 57 263.70000000
3 86 58 323.90000000
3 86 59 276.90000000
3 86 60 344.00000000
3 86 61 335.90000000
3 86 62 405.90000000
3 86 63 320.20000000
3 86 64 383.30000000
3 86 65 281.30000000
3 86 66 276.60000000
3 86 67 278.90000000
3 86 68 320.60000000
3 86 69 284.20000000
3 86 70 253.20000000
3 86 71 268.90000000
3 86 72 349.50000000
3 86 73 344.00000000
3 86 74 241.00000000
3 86 75 314.70000000
3 86 76 395.10000000
3 86 77 329.10000000
3 86 78 345.00000000
3 86 79 387.80000000
3 86 80 360.70000000
3 86 81 345.90000000
3 86 82 341.80000000
3 86 83 376.30000000
3 86 84 340.70000000
3 86 85 1616.00000000
3 86 86 308.90000000
3 86 87 319.70000000
3 86 88 375.70000000
3 86 89 448.90000000
3 86 90 555.40000000
3 86 91 394.10000000
3 86 92 418.10000000
3 86 93 364.40000000
3 86 94 353.30000000
3 86 95 362.00000000
3 86 96 645.60000000
3 86 97 476.00000000
3 86 98 313.70000000
3 86 99 281.90000000
3 86 100 588.80000000
3 87 1 251.40000000
3 87 2 146.40000000
3 87 3 175.20000000
3 87 4 279.80000000
3 87 5 369.90000000
3 87 6 332.80000000
3 87 7 231.00000000
3 87 8 256.10000000
3 87 9 236.00000000
3 87 10 285.60000000
3 87 11 290.20000000
3 87 12 305.10000000
3 87 13 1733.50000000
3 87 14 256.60000000
3 87 15 224.80000000
3 87 16 250.60000000
3 87 17 269.40000000
3 87 18 320.10000000
3 87 19 244.90000000
3 87 20 179.20000000
3 87 21 219.10000000
3 87 22 238.50000000
3 87 23 247.60000000
3 87 24 290.90000000
3 87 25 630.40000000
3 87 26 264.50000000
3 87 27 266.20000000
3 87 28 195.80000000
3 87 29 350.70000000
3 87 30 344.90000000
3 87 31 299.10000000
3 87 32 235.40000000
3 87 33 239.20000000
3 87 34 265.50000000
3 87 35 259.60000000
3 87 36 275.10000000
3 87 37 327.70000000
3 87 38 278.00000000
3 87 39 266.30000000
3 87 40 277.50000000
3 87 41 229.00000000
3 87 42 214.50000000
3 87 43 239.20000000
3 87 44 196.70000000
3 87 45 283.50000000
3 87 46 298.40000000
3 87 47 384.40000000
3 87 48 353.20000000
3 87 49 309.60000000
3 87 50 254.40000000
3 87 51 232.00000000
3 87 52 254.50000000
3 87 53 234.40000000
3 87 54 193.30000000
3 87 55 264.30000000
3 87 56 297.60000000
3 87 57 279.80000000
3 87 58 311.40000000
3 87 59 228.80000000
3 87 60 253.70000000
3 87 61 263.80000000
3 87 62 248.30000000
3 87 63 424.30000000
3 87 64 271.20000000
3 87 65 299.40000000
3 87 66 355.10000000
3 87 67 292.50000000
3 87 68 255.80000000
3 87 69 264.30000000
3 87 70 266.30000000
3 87 71 387.70000000
3 87 72 260.10000000
3 87 73 237.80000000
3 87 74 393.40000000
3 87 75 341.40000000
3 87 76 461.90000000
3 87 77 351.60000000
3 87 78 306.70000000
3 87 79 337.70000000
3 87 80 291.50000000
3 87 81 389.50000000
3 87 82 343.10000000
3 87 83 283.70000000
3 87 84 309.00000000
3 87 85 327.30000000
3 87 86 365.50000000
3 87 87 320.10000000
3 87 88 275.10000000
3 87 89 342.00000000
3 87 90 260.80000000
3 87 91 257.10000000
3 87 92 356.10000000
3 87 93 451.80000000
3 87 94 476.60000000
3 87 95 280.00000000
3 87 96 303.90000000
3 87 97 417.00000000
3 87 98 290.40000000
3 87 99 360.80000000
3 87 100 289.10000000
3 88 1 182.00000000
3 88 2 179.80000000
3 88 3 168.70000000
3 88 4 176.60000000
3 88 5 241.60000000
3 88 6 266.90000000
3 88 7 232.80000000
3 88 8 281.60000000
3 88 9 316.30000000
3 88 10 247.40000000
3 88 11 202.10000000
3 88 12 366.00000000
3 88 13 298.40000000
3 88 14 223.40000000
3 88 15 210.30000000
3 88 16 275.90000000
3 88 17 238.80000000
3 88 18 277.00000000
3 88 19 230.40000000
3 88 20 195.90000000
3 88 21 333.00000000
3 88 22 232.00000000
3 88 23 258.70000000
3 88 24 240.20000000
3 88 25 221.20000000
3 88 26 258.20000000
3 88 27 217.20000000
3 88 28 272.20000000
3 88 29 221.30000000
3 88 30 239.50000000
3 88 31 245.60000000
3 88 32 226.30000000
3 88 33 218.00000000
3 88 34 275.50000000
3 88 35 250.00000000
3 88 36 363.50000000
3 88 37 296.90000000
3 88 38 256.20000000
3 88 39 248.70000000
3 88 40 249.70000000
3 88 41 288.70000000
3 88 42 267.50000000
3 88 43 318.40000000
3 88 44 281.20000000
3 88 45 263.80000000
3 88 46 268.40000000
3 88 47 259.00000000
3 88 48 245.60000000
3 88 49 283.00000000
3 88 50 277.80000000
3 88 51 312.70000000
3 88 52 337.90000000
3 88 53 274.00000000
3 88 54 260.50000000
3 88 55 292.40000000
3 88 56 305.20000000
3 88 57 244.90000000
3 88 58 244.60000000
3 88 59 510.50000000
3 88 60 535.00000000
3 88 61 292.10000000
3 88 62 296.00000000
3 88 63 362.30000000
3 88 64 359.30000000
3 88 65 448.90000000
3 88 66 340.50000000
3 88 67 355.90000000
3 88 68 351.70000000
3 88 69 305.90000000
3 88 70 571.20000000
3 88 71 332.80000000
3 88 72 323.10000000
3 88 73 323.30000000
3 88 74 318.40000000
3 88 75 307.20000000
3 88 76 335.50000000
3 88 77 338.70000000
3 88 78 292.20000000
3 88 79 375.30000000
3 88 80 387.50000000
3 88 81 366.70000000
3 88 82 264.40000000
3 88 83 362.80000000
3 88 84 284.90000000
3 88 85 262.80000000
3 88 86 412.50000000
3 88 87 247.30000000
3 88 88 311.90000000
3 88 89 342.20000000
3 88 90 365.40000000
3 88 91 289.00000000
3 88 92 386.30000000
3 88 93 369.60000000
3 88 94 389.00000000
3 88 95 339.10000000
3 88 96 441.20000000
3 88 97 380.10000000
3 88 98 265.60000000
3 88 99 364.20000000
3 88 100 279.10000000
3 89 1 141.00000000
3 89 2 165.50000000
3 89 3 167.90000000
3 89 4 205.20000000
3 89 5 229.70000000
3 89 6 216.10000000
3 89 7 206.20000000
3 89 8 188.70000000
3 89 9 238.70000000
3 89 10 210.30000000
3 89 11 292.60000000
3 89 12 260.60000000
3 89 13 275.10000000
3 89 14 238.00000000
3 89 15 194.40000000
3 89 16 190.10000000
3 89 17 341.20000000
3 89 18 240.00000000
3 89 19 238.80000000
3 89 20 268.00000000
3 89 21 421.00000000
3 89 22 368.30000000
3 89 23 273.70000000
3 89 24 279.40000000
3 89 25 350.10000000
3 89 26 351.30000000
3 89 27 244.60000000
3 89 28 307.30000000
3 89 29 266.30000000
3 89 30 215.50000000
3 89 31 250.20000000
3 89 32 317.20000000
3 89 33 336.90000000
3 89 34 1339.20000000
3 89 35 269.40000000
3 89 36 244.30000000
3 89 37 419.00000000
3 89 38 368.00000000
3 89 39 315.20000000
3 89 40 261.00000000
3 89 41 286.50000000
3 89 42 288.90000000
3 89 43 334.00000000
3 89 44 318.60000000
3 89 45 265.70000000
3 89 46 230.40000000
3 89 47 312.70000000
3 89 48 430.00000000
3 89 49 368.50000000
3 89 50 276.40000000
3 89 51 280.10000000
3 89 52 363.80000000
3 89 53 323.10000000
3 89 54 370.10000000
3 89 55 301.40000000
3 89 56 293.20000000
3 89 57 329.80000000
3 89 58 342.30000000
3 89 59 223.30000000
3 89 60 295.50000000
3 89 61 285.90000000
3 89 62 259.70000000
3 89 63 425.30000000
3 89 64 269.20000000
3 89 65 295.80000000
3 89 66 229.80000000
3 89 67 301.90000000
3 89 68 272.90000000
3 89 69 378.60000000
3 89 70 360.80000000
3 89 71 323.30000000
3 89 72 380.60000000
3 89 73 458.30000000
3 89 74 416.60000000
3 89 75 322.30000000
3 89 76 455.20000000
3 89 77 407.00000000
3 89 78 424.70000000
3 89 79 318.60000000
3 89 80 251.10000000
3 89 81 477.20000000
3 89 82 296.60000000
3 89 83 338.60000000
3 89 84 323.70000000
3 89 85 279.20000000
3 89 86 293.40000000
3 89 87 266.50000000
3 89 88 304.90000000
3 89 89 277.20000000
3 89 90 263.10000000
3 89 91 514.80000000
3 89 92 399.30000000
3 89 93 316.50000000
3 89 94 375.70000000
3 89 95 415.70000000
3 89 96 377.50000000
3 89 97 311.50000000
3 89 98 1268.70000000
3 89 99 330.80000000
3 89 100 376.80000000
3 90 1 187.60000000
3 90 2 214.40000000
3 90 3 189.80000000
3 90 4 264.90000000
3 90 5 210.30000000
3 90 6 259.20000000
3 90 7 228.90000000
3 90 8 320.50000000
3 90 9 326.50000000
3 90 10 324.40000000
3 90 11 318.40000000
3 90 12 267.10000000
3 90 13 245.60000000
3 90 14 407.10000000
3 90 15 434.50000000
3 90 16 513.30000000
3 90 17 439.40000000
3 90 18 313.70000000
3 90 19 257.70000000
3 90 20 242.30000000
3 90 21 278.40000000
3 90 22 302.30000000
3 90 23 270.40000000
3 90 24 337.10000000
3 90 25 448.40000000
3 90 26 408.40000000
3 90 27 477.80000000
3 90 28 379.50000000
3 90 29 276.30000000
3 90 30 278.70000000
3 90 31 236.30000000
3 90 32 3076.60000000
3 90 33 265.40000000
3 90 34 267.20000000
3 90 35 284.70000000
3 90 36 383.30000000
3 90 37 554.00000000
3 90 38 370.00000000
3 90 39 228.30000000
3 90 40 251.90000000
3 90 41 304.60000000
3 90 42 258.90000000
3 90 43 301.30000000
3 90 44 237.00000000
3 90 45 275.90000000
3 90 46 245.30000000
3 90 47 309.20000000
3 90 48 288.30000000
3 90 49 297.70000000
3 90 50 272.60000000
3 90 51 1183.40000000
3 90 52 310.70000000
3 90 53 331.90000000
3 90 54 288.50000000
3 90 55 354.10000000
3 90 56 297.80000000
3 90 57 289.90000000
3 90 58 405.50000000
3 90 59 399.70000000
3 90 60 318.90000000
3 90 61 309.90000000
3 90 62 304.70000000
3 90 63 268.10000000
3 90 64 465.30000000
3 90 65 386.60000000
3 90 66 581.00000000
3 90 67 388.10000000
3 90 68 381.10000000
3 90 69 305.10000000
3 90 70 304.10000000
3 90 71 423.50000000
3 90 72 271.20000000
3 90 73 381.90000000
3 90 74 312.20000000
3 90 75 400.50000000
3 90 76 493.80000000
3 90 77 282.90000000
3 90 78 289.40000000
3 90 79 440.60000000
3 90 80 505.80000000
3 90 81 335.60000000
3 90 82 341.00000000
3 90 83 281.50000000
3 90 84 324.00000000
3 90 85 345.50000000
3 90 86 597.20000000
3 90 87 375.50000000
3 90 88 245.00000000
3 90 89 343.60000000
3 90 90 291.70000000
3 90 91 330.60000000
3 90 92 435.70000000
3 90 93 356.30000000
3 90 94 394.00000000
3 90 95 355.30000000
3 90 96 384.70000000
3 90 97 372.80000000
3 90 98 1964.80000000
3 90 99 596.40000000
3 90 100 447.40000000
3 91 1 189.70000000
3 91 2 217.00000000
3 91 3 204.80000000
3 91 4 295.70000000
3 91 5 192.00000000
3 91 6 190.40000000
3 91 7 182.70000000
3 91 8 263.70000000
3 91 9 226.20000000
3 91 10 233.00000000
3 91 11 311.70000000
3 91 12 293.60000000
3 91 13 208.80000000
3 91 14 289.40000000
3 91 15 244.80000000
3 91 16 276.60000000
3 91 17 314.70000000
3 91 18 296.20000000
3 91 19 288.80000000
3 91 20 329.60000000
3 91 21 269.20000000
3 91 22 245.10000000
3 91 23 296.00000000
3 91 24 300.90000000
3 91 25 299.60000000
3 91 26 286.90000000
3 91 27 279.90000000
3 91 28 307.40000000
3 91 29 295.20000000
3 91 30 238.00000000
3 91 31 253.70000000
3 91 32 297.80000000
3 91 33 243.00000000
3 91 34 383.00000000
3 91 35 292.40000000
3 91 36 338.80000000
3 91 37 333.60000000
3 91 38 305.10000000
3 91 39 389.10000000
3 91 40 323.10000000
3 91 41 605.80000000
3 91 42 307.50000000
3 91 43 387.10000000
3 91 44 358.40000000
3 91 45 336.10000000
3 91 46 519.70000000
3 91 47 381.30000000
3 91 48 237.00000000
3 91 49 261.50000000
3 91 50 323.00000000
3 91 51 290.50000000
3 91 52 338.00000000
3 91 53 525.10000000
3 91 54 340.90000000
3 91 55 329.60000000
3 91 56 305.60000000
3 91 57 316.00000000
3 91 58 351.80000000
3 91 59 308.00000000
3 91 60 321.00000000
3 91 61 296.70000000
3 91 62 229.40000000
3 91 63 271.30000000
3 91 64 296.50000000
3 91 65 304.40000000
3 91 66 366.90000000
3 91 67 283.90000000
3 91 68 362.10000000
3 91 69 291.90000000
3 91 70 284.80000000
3 91 71 286.30000000
3 91 72 417.70000000
3 91 73 288.00000000
3 91 74 257.40000000
3 91 75 257.50000000
3 91 76 259.50000000
3 91 77 242.40000000
3 91 78 280.10000000
3 91 79 222.90000000
3 91 80 399.70000000
3 91 81 315.60000000
3 91 82 316.30000000
3 91 83 294.70000000
3 91 84 275.10000000
3 91 85 211.90000000
3 91 86 363.00000000
3 91 87 298.50000000
3 91 88 281.60000000
3 91 89 570.40000000
3 91 90 251.30000000
3 91 91 304.70000000
3 91 92 413.80000000
3 91 93 343.30000000
3 91 94 279.00000000
3 91 95 282.40000000
3 91 96 275.80000000
3 91 97 577.70000000
3 91 98 454.30000000
3 91 99 375.30000000
3 91 100 698.80000000
3 92 1 171.00000000
3 92 2 146.60000000
3 92 3 141.20000000
3 92 4 148.10000000
3 92 5 167.00000000
3 92 6 250.50000000
3 92 7 259.70000000
3 92 8 210.60000000
3 92 9 189.70000000
3 92 10 196.30000000
3 92 11 261.00000000
3 92 12 261.10000000
3 92 13 254.10000000
3 92 14 292.00000000
3 92 15 254.70000000
3 92 16 184.80000000
3 92 17 173.60000000
3 92 18 229.30000000
3 92 19 383.50000000
3 92 20 294.60000000
3 92 21 239.00000000
3 92 22 196.50000000
3 92 23 286.80000000
3 92 24 262.70000000
3 92 25 170.20000000
3 92 26 242.90000000
3 92 27 278.30000000
3 92 28 198.00000000
3 92 29 188.70000000
3 92 30 182.10000000
3 92 31 212.50000000
3 92 32 260.00000000
3 92 33 164.10000000
3 92 34 223.00000000
3 92 35 235.80000000
3 92 36 316.30000000
3 92 37 311.90000000
3 92 38 324.50000000
3 92 39 283.90000000
3 92 40 260.50000000
3 92 41 274.50000000
3 92 42 219.50000000
3 92 43 251.40000000
3 92 44 2874.80000000
3 92 45 444.70000000
3 92 46 320.90000000
3 92 47 359.70000000
3 92 48 323.30000000
3 92 49 269.10000000
3 92 50 230.50000000
3 92 51 506.40000000
3 92 52 239.50000000
3 92 53 333.80000000
3 92 54 297.00000000
3 92 55 326.70000000
3 92 56 468.00000000
3 92 57 272.20000000
3 92 58 313.40000000
3 92 59 249.10000000
3 92 60 267.30000000
3 92 61 237.20000000
3 92 62 237.20000000
3 92 63 289.10000000
3 92 64 281.70000000
3 92 65 294.30000000
3 92 66 464.00000000
3 92 67 282.30000000
3 92 68 379.70000000
3 92 69 350.50000000
3 92 70 430.20000000
3 92 71 343.30000000
3 92 72 405.00000000
3 92 73 387.10000000
3 92 74 493.60000000
3 92 75 364.40000000
3 92 76 380.70000000
3 92 77 450.20000000
3 92 78 465.00000000
3 92 79 567.50000000
3 92 80 374.90000000
3 92 81 347.80000000
3 92 82 373.30000000
3 92 83 787.10000000
3 92 84 337.40000000
3 92 85 320.20000000
3 92 86 763.80000000
3 92 87 312.10000000
3 92 88 291.70000000
3 92 89 377.10000000
3 92 90 305.20000000
3 92 91 364.00000000
3 92 92 330.00000000
3 92 93 321.90000000
3 92 94 224.80000000
3 92 95 321.60000000
3 92 96 381.50000000
3 92 97 275.50000000
3 92 98 339.90000000
3 92 99 238.60000000
3 92 100 315.90000000
3 93 1 198.70000000
3 93 2 165.50000000
3 93 3 189.00000000
3 93 4 220.10000000
3 93 5 326.00000000
3 93 6 218.50000000
3 93 7 395.50000000
3 93 8 217.30000000
3 93 9 248.00000000
3 93 10 322.50000000
3 93 11 239.80000000
3 93 12 214.60000000
3 93 13 257.00000000
3 93 14 197.40000000
3 93 15 179.90000000
3 93 16 256.90000000
3 93 17 233.30000000
3 93 18 293.60000000
3 93 19 422.50000000
3 93 20 389.80000000
3 93 21 311.60000000
3 93 22 237.60000000
3 93 23 297.70000000
3 93 24 184.70000000
3 93 25 196.80000000
3 93 26 202.50000000
3 93 27 190.00000000
3 93 28 320.40000000
3 93 29 337.40000000
3 93 30 277.90000000
3 93 31 270.10000000
3 93 32 312.80000000
3 93 33 305.20000000
3 93 34 229.20000000
3 93 35 269.20000000
3 93 36 422.40000000
3 93 37 269.10000000
3 93 38 308.50000000
3 93 39 262.60000000
3 93 40 239.00000000
3 93 41 256.20000000
3 93 42 231.40000000
3 93 43 218.30000000
3 93 44 295.70000000
3 93 45 300.50000000
3 93 46 253.40000000
3 93 47 196.60000000
3 93 48 271.10000000
3 93 49 218.30000000
3 93 50 314.30000000
3 93 51 325.20000000
3 93 52 206.50000000
3 93 53 219.80000000
3 93 54 235.20000000
3 93 55 218.60000000
3 93 56 233.40000000
3 93 57 313.90000000
3 93 58 348.40000000
3 93 59 311.90000000
3 93 60 320.60000000
3 93 61 311.30000000
3 93 62 257.20000000
3 93 63 337.40000000
3 93 64 295.50000000
3 93 65 387.00000000
3 93 66 373.40000000
3 93 67 365.60000000
3 93 68 421.90000000
3 93 69 416.20000000
3 93 70 361.50000000
3 93 71 335.60000000
3 93 72 286.00000000
3 93 73 288.00000000
3 93 74 274.60000000
3 93 75 341.70000000
3 93 76 405.30000000
3 93 77 312.40000000
3 93 78 394.30000000
3 93 79 406.30000000
3 93 80 275.90000000
3 93 81 352.70000000
3 93 82 398.70000000
3 93 83 381.90000000
3 93 84 350.10000000
3 93 85 285.70000000
3 93 86 437.00000000
3 93 87 390.00000000
3 93 88 408.30000000
3 93 89 323.50000000
3 93 90 332.90000000
3 93 91 343.40000000
3 93 92 425.70000000
3 93 93 429.20000000
3 93 94 349.00000000
3 93 95 367.50000000
3 93 96 383.90000000
3 93 97 378.20000000
3 93 98 380.80000000
3 93 99 890.20000000
3 93 100 417.50000000
3 94 1 170.30000000
3 94 2 190.50000000
3 94 3 201.50000000
3 94 4 223.90000000
3 94 5 287.20000000
3 94 6 259.90000000
3 94 7 317.20000000
3 94 8 252.60000000
3 94 9 294.20000000
3 94 10 238.20000000
3 94 11 269.40000000
3 94 12 274.40000000
3 94 13 233.90000000
3 94 14 278.20000000
3 94 15 369.40000000
3 94 16 313.50000000
3 94 17 245.40000000
3 94 18 1089.10000000
3 94 19 258.70000000
3 94 20 317.70000000
3 94 21 323.30000000
3 94 22 312.60000000
3 94 23 275.30000000
3 94 24 247.20000000
3 94 25 269.50000000
3 94 26 361.60000000
3 94 27 240.80000000
3 94 28 410.90000000
3 94 29 345.40000000
3 94 30 352.30000000
3 94 31 276.10000000
3 94 32 272.00000000
3 94 33 303.00000000
3 94 34 256.00000000
3 94 35 262.80000000
3 94 36 267.40000000
3 94 37 305.00000000
3 94 38 344.40000000
3 94 39 248.20000000
3 94 40 321.50000000
3 94 41 315.10000000
3 94 42 288.40000000
3 94 43 286.00000000
3 94 44 313.10000000
3 94 45 304.30000000
3 94 46 438.30000000
3 94 47 342.50000000
3 94 48 224.00000000
3 94 49 283.80000000
3 94 50 269.00000000
3 94 51 245.00000000
3 94 52 200.10000000
3 94 53 283.70000000
3 94 54 281.20000000
3 94 55 276.30000000
3 94 56 234.20000000
3 94 57 301.00000000
3 94 58 222.00000000
3 94 59 186.30000000
3 94 60 221.00000000
3 94 61 271.60000000
3 94 62 320.90000000
3 94 63 257.60000000
3 94 64 264.10000000
3 94 65 279.10000000
3 94 66 329.20000000
3 94 67 312.70000000
3 94 68 329.70000000
3 94 69 345.20000000
3 94 70 335.80000000
3 94 71 348.80000000
3 94 72 309.20000000
3 94 73 267.00000000
3 94 74 351.30000000
3 94 75 292.90000000
3 94 76 359.30000000
3 94 77 256.20000000
3 94 78 251.10000000
3 94 79 325.60000000
3 94 80 430.30000000
3 94 81 311.50000000
3 94 82 363.40000000
3 94 83 295.10000000
3 94 84 320.60000000
3 94 85 263.30000000
3 94 86 255.90000000
3 94 87 522.30000000
3 94 88 365.50000000
3 94 89 350.20000000
3 94 90 361.10000000
3 94 91 395.10000000
3 94 92 461.40000000
3 94 93 344.30000000
3 94 94 311.60000000
3 94 95 311.50000000
3 94 96 416.80000000
3 94 97 358.10000000
3 94 98 348.30000000
3 94 99 384.00000000
3 94 100 283.70000000
3 95 1 152.70000000
3 95 2 198.60000000
3 95 3 166.80000000
3 95 4 190.40000000
3 95 5 191.50000000
3 95 6 211.80000000
3 95 7 214.00000000
3 95 8 285.70000000
3 95 9 238.60000000
3 95 10 263.50000000
3 95 11 216.40000000
3 95 12 252.70000000
3 95 13 210.90000000
3 95 14 342.10000000
3 95 15 208.80000000
3 95 16 248.30000000
3 95 17 7260.60000000
3 95 18 224.80000000
3 95 19 270.50000000
3 95 20 219.40000000
3 95 21 213.90000000
3 95 22 247.40000000
3 95 23 376.20000000
3 95 24 242.00000000
3 95 25 278.90000000
3 95 26 226.50000000
3 95 27 225.40000000
3 95 28 215.30000000
3 95 29 347.70000000
3 95 30 272.30000000
3 95 31 293.40000000
3 95 32 289.10000000
3 95 33 227.30000000
3 95 34 203.00000000
3 95 35 202.80000000
3 95 36 216.90000000
3 95 37 228.30000000
3 95 38 336.60000000
3 95 39 274.70000000
3 95 40 231.40000000
3 95 41 251.80000000
3 95 42 224.90000000
3 95 43 256.70000000
3 95 44 259.10000000
3 95 45 342.50000000
3 95 46 269.20000000
3 95 47 330.00000000
3 95 48 269.80000000
3 95 49 259.50000000
3 95 50 226.90000000
3 95 51 232.20000000
3 95 52 208.40000000
3 95 53 210.10000000
3 95 54 209.10000000
3 95 55 256.50000000
3 95 56 188.30000000
3 95 57 237.10000000
3 95 58 302.20000000
3 95 59 357.60000000
3 95 60 255.10000000
3 95 61 247.70000000
3 95 62 232.80000000
3 95 63 339.60000000
3 95 64 329.80000000
3 95 65 273.20000000
3 95 66 236.80000000
3 95 67 307.50000000
3 95 68 236.60000000
3 95 69 303.00000000
3 95 70 270.70000000
3 95 71 252.00000000
3 95 72 263.00000000
3 95 73 348.40000000
3 95 74 298.10000000
3 95 75 355.50000000
3 95 76 324.20000000
3 95 77 282.70000000
3 95 78 295.50000000
3 95 79 281.10000000
3 95 80 1455.10000000
3 95 81 321.20000000
3 95 82 628.90000000
3 95 83 331.70000000
3 95 84 344.50000000
3 95 85 282.50000000
3 95 86 331.40000000
3 95 87 278.80000000
3 95 88 424.80000000
3 95 89 346.10000000
3 95 90 738.10000000
3 95 91 505.80000000
3 95 92 269.40000000
3 95 93 654.90000000
3 95 94 376.90000000
3 95 95 290.20000000
3 95 96 303.70000000
3 95 97 379.70000000
3 95 98 336.00000000
3 95 99 314.60000000
3 95 100 420.80000000
3 96 1 173.90000000
3 96 2 1288.50000000
3 96 3 192.00000000
3 96 4 212.00000000
3 96 5 206.40000000
3 96 6 320.90000000
3 96 7 272.10000000
3 96 8 237.40000000
3 96 9 233.00000000
3 96 10 213.10000000
3 96 11 218.80000000
3 96 12 325.60000000
3 96 13 210.20000000
3 96 14 216.70000000
3 96 15 188.50000000
3 96 16 235.60000000
3 96 17 205.00000000
3 96 18 276.40000000
3 96 19 217.40000000
3 96 20 181.50000000
3 96 21 180.20000000
3 96 22 244.00000000
3 96 23 215.60000000
3 96 24 355.40000000
3 96 25 236.40000000
3 96 26 226.30000000
3 96 27 282.20000000
3 96 28 278.30000000
3 96 29 238.60000000
